v1
v0.8.2
---------------------SYSTEM INFO---------------------
os,cpu,gpu,ram,kernel,driver,cpuscheduler
Steam Runtime 3 (sniper),Intel Core i5-10600K CPU @ 4.10GHz,AMD Radeon RX 9070 XT (RADV GFX1201),32148228,7.0.1-cachyos,,performance
--------------------FRAME METRICS--------------------
fps,frametime,cpu_load,cpu_power,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,swap_used,process_rss,cpu_mhz,elapsed
99.7562,10.0244,20.2341,0,0,68,0,350,0,0,0,12.3763,1.49715,0,4507,1663939698
100.418,9.95838,20.2341,0,0,68,0,350,0,0,0,12.3763,1.49715,0,4507,1673897944
99.6386,10.0363,20.2341,0,0,68,0,350,0,0,0,12.3763,1.49715,0,4507,1683935695
100.403,9.95983,20.2341,0,0,68,0,350,0,0,0,12.3763,1.49715,0,4507,1693895699
99.626,10.0375,20.2341,0,0,68,0,350,0,0,0,12.3763,1.49715,0,4507,1703934085
100.305,9.96956,20.2341,0,0,68,0,350,0,0,0,12.3763,1.49715,0,4507,1713903826
99.7862,10.0214,20.2341,0,0,68,0,350,0,0,0,12.3763,1.49715,0,4507,1723926352
100.073,9.9927,20.2341,0,0,68,0,350,0,0,0,12.3763,1.49715,0,4507,1733919226
99.836,10.0164,20.2341,0,0,68,0,350,0,0,0,12.3763,1.49715,0,4507,1743936695
100.082,9.99182,20.2341,0,0,68,0,350,0,0,0,12.3763,1.49715,0,4507,1753929546
99.7129,10.0288,20.2341,0,0,68,0,350,0,0,0,12.3763,1.49715,0,4507,1763959186
100.466,9.95366,20.2341,0,0,68,0,350,0,0,0,12.3763,1.49715,0,4507,1773912633
99.6886,10.0312,20.2341,0,0,68,0,350,0,0,0,12.3763,1.49715,0,4507,1783944912
100.225,9.97757,20.2341,0,0,68,0,350,0,0,0,12.3763,1.49715,0,4507,1793923135
99.8132,10.0187,20.2341,0,0,68,0,350,0,0,0,12.3763,1.49715,0,4507,1803942725
100.352,9.9649,20.2341,0,0,68,0,350,0,0,0,12.3763,1.49715,0,4507,1813907646
